form_id,form
12110,für-
12111,gfraget
12112,idr
12113,[gloube]
12114,caramel
12115,zwönä
12116,lieferwage
12117,[heisst
12118,hört
12119,flirte]
12120,thuner]
12121,göts
12122,rendierts
12123,schänket
12124,(we d abschlussprüefig)
12125,oberstifti
12126,wösse
12127,gä]
12128,[zu
12129,eim]
12130,hamburger
12131,säu-
12132,füraabe
12133,ungerenand
12134,fragemer
12135,ehrli
12136,scho]
12137,panache
12138,voue
12139,chlouse
12140,LANGNAU
12141,MC
12142,unbedeingt
12143,wösch
12144,(.)isch
12145,gägesite
12146,[säge
12147,sali]
12148,uswiis
12149,[zättu]
12150,[stimmt]
12151,schwierig]
12152,mhh
12153,landfescht
12154,heiss]
12155,schweisst
12156,sgit
12157,verle:det
12158,ö-
12159,igendwiä
12160,spöut
12161,[nöimä]
12162,[guet]
12163,anger[sch]
12164,bisd
12165,imene
12166,aständige
12167,se-
12168,bevori
12169,[wenn]
12170,settsch
12171,tür]
12172,schlimmschte
12173,LAP
12174,VA
12175,[sett]
12176,bruefschundlehrer
12177,(unverständlcih)
12178,[ds]
12179,dri-
12180,chönntmes
12181,spe-
12182,nünzg
12183,sp-
12184,tät
12185,(.):
12186,schueutäg
12187,jänu
12188,wäremer
12189,gmach-
12190,dennzumau-
12191,das-
12192,säubverständlech
12193,abeläse
12194,ode-
12195,döre
12196,womr
12197,gschid-
12198,finge-
12199,rä-
12200,stü-
12201,tiefgründig
12202,berate
12203,abgstumme
12204,seits
12205,abstimmig
12206,womi
12207,jedesmau
12208,tschutte
12209,usglich
12210,[passt]
12211,zi-
12212,putzmaschine
12213,schwieri-
12214,trichter
12215,[das
12216,ässes
12217,öffentlechkeit
12218,verberge
12219,steak
12220,gluschtets
12221,chönntme
12222,meinä
12223,schmärze
12224,[irgendwie]
12225,lebändige
12226,chue
12227,gägesatz
12228,operiersch
12229,ischlafsch
12230,erwachisch
12231,schlimmscht
12232,niehm
12233,bisi
12234,suuft
12235,lüpft
12236,whiskey
12237,gäbigi
12238,füui
12239,be(kannt)
12240,heimli
12241,feiss
12242,rätsch
12243,AHOI
12244,BRAUSE
12245,[hönne]
12246,shötli
12247,pulver
12248,söu-
12249,näbedüre
12250,grüsigschte
12251,chrütli
12252,grusigs
12253,we:ssi
12254,chotzer
12255,würi
12256,[d
12257,grippe
12258,gsi]
12259,[usgang]
12260,feschte
12261,wüssmer
12262,im(unverständlich)
12263,gstuunet
12264,gummibärli
12265,stärchste
12266,stärchsti
12267,verdiensch
12268,e:nisch
12269,muschs
12270,eigetscht
12271,[wei
12272,wie]
12273,wächsu
12274,irgendwie]
12275,dasses-
12276,verschwändig
12277,düends
12278,schlachte
12279,[höhö]
12280,sitem
12281,bewä-
12282,hetsech
12283,bewärbe
12284,bi-
12285,agseit
12286,relevant
12287,guet:
12288,reiz
12289,[z
12290,becho]
12291,schuelische
12292,praktische
12293,praktischi
12294,kenn-
12295,kommuniziere
12296,ebanking
12297,serigs
12298,schwierig:
12299,komisch]
12300,abboue
12301,instas-
12302,[gar
12303,nümme]
12304,numeno
12305,[afang]
12306,[zwüscheinne]
12307,bin-
12308,[öppis
12309,woni]-
12310,intressant]
12311,extrem-
12312,WESTSIDE
12313,goofe
12314,WESTSIED
12315,WEST-
12316,fü-
12317,klappet
12318,[mir]
12319,spa-
12320,chömemer
12321,dervore
12322,hosesack
12323,dues
12324,schäftli
12325,nihmis
12326,dürs
12327,Fänster
12328,gschwüschtet
12329,gläschteret
12330,usicho
12331,taf-lüt
12332,taf
12333,blond
12334,alei
12335,umegstange
12336,gfüuh
12337,erloube
12338,(gelächter)
12339,gchläbt
12340,Aabe
12341,uss-
12342,iiga
12343,dmusig
12344,brügg
12345,gländer
12346,(stimmt)
12347,spezies
12348,verfougt
12349,gsecklet
12350,nachegsecklet
12351,(fiut)
12352,gwohnte
12353,habitat
12354,(wäg für mi)
12355,sü-
12356,zittli
12357,ni-
12358,lasteret
12359,dere-
12360,(geräusch mit der zunge)
12361,hinsicht
12362,wieder-
12363,mega-
12364,würd-
12365,schnurri
12366,Frag
12367,antworti
12368,schweift
12369,bg-häsli
12370,heiters
12371,lieblechs
12372,sympathischer
12373,indisch
12374,jösses
12375,es-
12376,betonsch
12377,geboreni
12378,disziplin
12379,nä-ä
12380,(isch itz dès blöd)
12381,Höfu
12382,gliiche
12383,chliche
12384,entscheidige
12385,ououo
12386,schicki
12387,homöopath
12388,chügeli
12389,geschänkli
12390,handarbeitslehrerin
12391,nach-
12392,büle
12393,vor-
12394,eigentelch
12395,aalege
12396,beidès
12397,beriche
12398,füesch
12399,viellich
12400,chrüzli
12401,magazin
12402,ufschiebe
12403,Jaja
12404,mimik
12405,gestik
12406,wükchch
12407,mini-
12408,verwächslet
12409,gliichi
12410,haarfarb
12411,dünkleri
12412,Haar
12413,witem
12414,.
12415,erschienig
12416,Schwoscht
12417,zwöieiigi
12418,sie-
12419,haarstruktur
12420,hutt
12421,grundverschide
12422,wod-
12423,parallele
12424,faszinierend
12425,mir-
12426,wä-
12427,moondogs
12428,totaus
12429,blackout
12430,abdr-
12431,passierts
12432,luun
12433,me-
12434,närvts
12435,abezieht
12436,angeri-
12437,territorium
12438,heimlifeisse
12439,lästerer
12440,würkelch
12441,agsträngt
12442,zsy
12443,chläbt
12444,(lippenflattern)
12445,-oder
12446,abidernds
12447,schlimigs
12448,verträte
12449,vou-
12450,glichzittig
12451,bewundere
12452,sensibu
12453,checkt-
12454,mängisch-
12455,fing-
12456,verbinden
12457,übermotivierts
12458,wirklech
12459,arrogants
12460,boot
12461,ängem
12462,sommaruga
12463,gstusst
12464,aaeigne
12465,lehrpärson
12466,mönschlech
12467,wüsster
12468,che-
12469,verstehe
12470,lächerleche
12471,rächt-
12472,ass
12473,accent
12474,very
12475,impressive
12476,mother-
12477,tongue
12478,mothertongue
12479,speaker
12480,holy
12481,sprache
12482,dèsto
12483,efiacher
12484,hörts
12485,norwege
12486,seriöse
12487,norwegisch
12488,seriöst
12489,betont
12490,sär
12491,bruuchsches
12492,ii-
12493,säriös
12494,nü:mm
12495,verstöht
12496,entschiede
12497,(schule)
12498,entschlosse
12499,gschwüsteti
12500,uszbräche
12501,brooklyn
12502,relativiert
12503,verstahn
12504,stabiust
12505,mö
12506,bärechreft
12507,stürze
12508,aleini
12509,bewusstsi
12510,verändere
12511,freiheit
12512,belastige
12513,schoudisch
12514,zuesatz
12515,zuesatz-läbe
12516,verlüürsch
12517,pointless
12518,Fritiaabe
12519,merk
12520,do-
12521,haubpatzig
12522,grobe
12523,uff
12524,JEGI
12525,weirdi
12526,distanziert
12527,höfu
12528,töif
12529,unfähig
12530,kl-
12531,chönsch
12532,ustuusch-
12533,hundertprozänt
12534,struggles
12535,gasteutere
12536,gastvater
12537,gastmueter
12538,missverständnis
12539,ghä
12540,fründschafte
12541,entschuudigt
12542,übermittlet
12543,kampf
12544,zeusch
12545,zobe
12546,grüüsch
12547,entwirre
12548,jedès
12549,germanischi
12550,påvirket
12551,beiflusst
12552,virket
12553,würkig
12554,på
12555,präposition
12556,bewürkt
12557,bewürke
12558,beiflusse
12559,virker
12560,verb
12561,bruuchts
12562,ghörsches
12563,iibout
12564,umschribe
12565,gluschte
12566,vorteu
12567,sicherer
12568,dublin
12569,interrrailere
12570,aaegge
12571,hasses
12572,nasepög
12573,abgstange
12574,seminar
12575,aaprobiere
12576,ge-
12577,outgens
12578,fokussiert
12579,pilates
12580,gsunger
12581,beeri
12582,sanddorn
12583,linsame
12584,linöu
12585,behäbe
12586,iigsteut
12587,vercheutet
12588,tage
12589,wäge-
12590,resistänt
12591,fiingfüuh
12592,toupatischig
12593,würksch
12594,nachevouzieh
12595,gemeine
12596,jedèsmau
12597,aagleit
12598,(uverständlich)so
12599,klar-
12600,schlicht
12601,schmuckding
12602,erk-
12603,sibetuusig
12604,ü25
12605,liebevous
12606,beläbt
12607,schmuck
12608,chaos
12609,öp-
12610,beläbts
12611,ambivalänter
12612,ir-
12613,leisch
12614,drü-
12615,refektiert
12616,beiiflusse
12617,chleidigsstück
12618,hipster
12619,aaghucht
12620,öies
12621,prägig
12622,schönste
12623,koffein
12624,koffeinfreis
12625,differänziere
12626,eifäutig
12627,aapasst
12628,sportleche
12629,hiufrich
12630,aaleisch
12631,füehsch
12632,vergissisch
12633,umgeisch
12634,füehl
12635,teune
12636,verletzbarer
12637,phasewis
12638,usenangsetze
12639,verchleidet
12640,strausch
12641,söttige
12642,bedrüfnis
12643,füeht
12644,blockiert
12645,blockade
12646,vilelech
12647,schueuzüg
12648,belaste
12649,schlüssu
12650,überdänksch
12651,aafasch
12652,key
12653,begränzt
12654,begränztheit
12655,iigränzig
12656,saft
12657,unisport
12658,vielech
12659,houhs
12660,konservativi
12661,asätz
12662,üebsch
12663,energieschub
12664,klavierüebe
12665,umehämmere
12666,afoh
12667,gränne
12668,phasene
12669,dynamike
12670,ufgisch
12671,versuech
12672,delirium
12673,zrügggworfe
12674,bösartigkeit
12675,absicht
12676,ustuuschsemester
12677,unverurteut
12678,söttig-
12679,situtation
12680,reagieri
12681,verantworte
12682,sitaution
12683,hüüfig
12684,mechanisme
12685,inhaut
12686,reflektiere
12687,da-
12688,gedankeding
12689,gedankegäng
12690,refelktiere
12691,titu
12692,sollst
12693,loben
12694,zittig
12695,verkackes
12696,ufgschobe
12697,nöchem
12698,"gseh,"
12699,merksches
12700,ahänke
12701,gstumme
12702,löckli
12703,die-
12704,wo-
12705,maturarbeitspräsentatione
12706,musigzimmer
12707,Luun
12708,denn-
12709,ter
12710,umejammere
12711,gringweh
12712,witt
12713,guet-
12714,gfiumt
12715,gwöhndleche
12716,glichgsetzt
12717,lide
12718,hingerdüre
12719,"fingi,"
12720,uszschliesse
12721,däm-
12722,irgendöppern
12723,über-
12724,ihm-
12725,luschtigä
12726,intelligänt
12727,überecho
12728,rif
12729,k-
12730,mänglisch
12731,unsympathisch
12732,bärndütsches-
12733,sympathische
12734,sterchine
12735,schnuri
12736,schuret
12737,schnuret
12738,XXX-stimm
12739,nachemache
12740,sicher-
12741,bechämsch
12742,ushaute
12743,XXX-
12744,besserwüsserisch
12745,charmanti
12746,melodik
12747,aagnähm
12748,sidig
12749,fliessend
12750,dès-
12751,akzänt
12752,portugiesisch
12753,italiänisch
12754,ütsch
12755,russisch
12756,koreanisch
12757,hindi
12758,mandarin
12759,vil-
12760,villich
12761,iiboue
12762,erliechteret
12763,beidruckend
12764,begrüesst
12765,indischi
12766,gebor-
12767,geborn-
12768,inderin
12769,grossmueter
12770,spanier
12771,sprachunbegabt
12772,apacke
12773,aacho
12774,idrück
12775,franzufenthaut
12776,hingercho-
12777,nacher
12778,bedürfnis
12779,errinnere
12780,enger
12781,wäute
12782,krise
12783,gschobe
12784,min-
12785,rütschisch
12786,gwürflet
12787,aafang
12788,bsungers
12789,steu-
12790,komischs
12791,ungertitle
12792,wini
12793,afaat
12794,ändet
12795,längs
12796,überstigt
12797,vorsteligschraft
12798,griife
12799,(mueter)
12800,um-
12801,sk-
12802,skandinavische
12803,kuul
12804,puurer
12805,bru-
12806,aawände
12807,ängland
12808,irland
12809,nachedänke
12810,truurig
12811,irritierend
12812,witerrede
12813,irritiere
12814,iichoufe
12815,irgendem
12816,choufi
12817,beröi
12818,uftränge
12819,outogens
12820,meditiere
12821,usdruckt
12822,mitgä
12823,piue
12824,frouen(arzt)
12825,gan
12826,tätscht
12827,spitzig
12828,schwung
12829,stuh
12830,gsprächsthema
12831,bestritti
12832,schichte
12833,aaleit
12834,schwierige
12835,versuecht
12836,ordne
12837,gibe
12838,angerer-
12839,itzt
12840,beliebigs
12841,oberteili
12842,cappucino
12843,cafe
12844,ungerbroche
12845,churzgschichte
12846,kommunikativ
12847,chleiderstiu
12848,elegante
12849,aaha
12850,gsehn
12851,exgüse
12852,unsich-
12853,unsicher
12854,übertreit
12855,mitteile
12856,viele
12857,hinsichte
12858,härehocke
12859,motivationsschüeb
12860,frustriert
12861,aalouf
12862,blockflöte
12863,aafah
12864,entgeistert
12865,aagluegt
12866,ufgibe
12867,g-
12868,fade
12869,motiviationsschüeb
12870,iigschränkt
12871,ent-
12872,wicklig
12873,düremache
12874,objektiver
12875,gs-
12876,strängts
12877,pha-
12878,niemert
12879,gedankelastig
12880,aabe
12881,"zglichä,"
12882,grat
12883,usegfunde
12884,mathematik
12885,neurowüsseschafte
12886,vorlesig
12887,houptfach
12888,mathlehrerin
12889,studiumsverlauf
12890,themegebiet
12891,oU
12892,drmit
12893,süschtegi
12894,ussicht
12895,jab
12896,probieri
12897,überleggig
12898,konkrets
12899,erforsche
12900,zgfüu
12901,studiegäng
12902,psychologi
12903,aa
12904,kombiniere
12905,wirtnäheraft
12906,jura
12907,näbedranne
12908,ghani
12909,serviere
12910,multiple
12911,choice
12912,ruef
12913,chlinch
12914,söttis
12915,schü..
12916,wüsseschaftlichi
12917,fauanalyse
12918,chönna
12919,vorbereitigskurs
12920,bernsütsch
12921,akzent
12922,bärnerin
12923,öperen
12924,lehrsches
12925,intuitiver
12926,umstellig
12927,grammatikalisch
12928,eltere
12929,amerkia
12930,vom:m
12931,köniz
12932,wabere
12933,zuefall
12934,chochet
12935,Lebermatt
12936,im:m
12937,achtzehni
12938,aria
12939,schlaftablette
12940,MINTgha
12941,MINT
12942,fraktau
12943,inenang
12944,inepasse
12945,konstruiere
12946,3D
12947,Modäu
12948,erklärt
12949,monoton
12950,längwillig
12951,dütschlehrerin
12952,pensoniert
12953,drache
12954,vereut
12955,analysiert
12956,texte
12957,inebracht
12958,diskussione
12959,mitbracht
12960,eckene
12961,diskutiere
12962,üsser
12963,schrecklich
12964,drzwüsche
12965,erlebt
12966,asprüch
12967,erfüue
12968,semesterändi
12969,rsa
12970,verschlüsselig
12971,computerruum
12972,rechner
12973,buchstabe
12974,einzeln
12975,verschlüssle
12976,wätter
12977,heil
12978,ahaltspunkt
12979,knacke
12980,verschlüsseligssache
12981,asatz
12982,gho
12983,usefinde
12984,möglich
12985,enigma
12986,vorstelligskraft
12987,eidütig
12988,keini
12989,ghe
12990,zweihundertfüfzg
12991,vorlesigs
12992,saal
12993,teiu
12994,analysis
12995,professorin
12996,irem
12997,säubstdisziplin
12998,mathprüefige
12999,freis
13000,neujahr
13001,töt
13002,wienachte
13003,highlight
13004,skifahre
13005,snowboarde
13006,fläcke
13007,snowboarda
13008,bechunt
13009,füfzgstund
13010,lersch
13011,üebigsgruppe
13012,unpersöhnlich
13013,lustegi
13014,gamerkategorie
13015,gamesch
13016,mitzrede
13017,zrede
13018,irgendso
13019,vereckts
13020,ipad
13021,konsole
13022,aschliesse
13023,kampfspiu
13024,mönscheähnlechi
13025,figure
13026,näher
13027,kreisli
13028,ringsedum
13029,zuluegt
13030,profesionell
13031,mario
13032,kart
13033,switch
13034,pokemon
13035,coolschte
13036,dance
13037,WII
13038,playstation
13039,zerssch
13040,biudschirm
13041,zun..
13042,mässe
13043,so:o
13044,lieblingsspiu
13045,wüsche
13046,liege
13047,zitlang
13048,wo..
13049,mikrophon
13050,spielet
13051,lieblingsgame
13052,brätspiu
13053,verbessere
13054,SHITHEAD
13055,offeni
13056,stapple
13057,verdeckti
13058,zahlefouge
13059,bausportarte
13060,usgruumt
13061,kommentäri
13062,musst
13063,fremdsprach
13064,näbefach
13065,biologie
13066,erssch
13067,überhunnsch
13068,tueschs
13069,permanänt
13070,testat
13071,paarne
13072,würki
13073,eigen
13074,fasziniert
13075,gymrstoff
13076,"und,"
13077,traum
13078,unbestimmt
13079,genauso
13080,versicherig
13081,bank
13082,möglichkeite
13083,nebefach
13084,unbeliebt
13085,-[
13086,prüefig
13087,-ds
13088,stimmtnja
13089,schwirzerdütsch
13090,kombination
13091,schwizerdütsche
13092,berndütschi
13093,beteiligte
13094,-er
13095,LAUPEN
13096,wartezite
13097,UNVERSTÄNDLLICH
13098,abgschlosse
13099,klassaelehrer
13100,lieblingslehrer
13101,minem
13102,schwerpunktfach
13103,-mhm
13104,interesiert
13105,eher/ender
13106,dütschlehrer
13107,inkompetent
13108,nacheme
13109,usegsteut
13110,gfäut
13111,lücke
13112,aforderige
13113,-so
13114,Schwärpunkt
13115,pam
13116,verschlüsseligszügs
13117,dÈs
13118,absolute
13119,lieblingsthema
13120,igleitet
13121,viellecht
13122,IMITATION
13123,GAME
13124,verschlüsseligsmaschine
13125,buechstabe
13126,tippt
13127,gsammleti
13128,anschienend
13129,entstange
13130,schlüssel
13131,usefingt
13132,absehbarer
13133,vorriter
13134,existiert
13135,zfinge
13136,studente
13137,-scho
13138,nämi
13139,powerpoint
13140,notize
13141,hilfrich
13142,prüfige
13143,zerschte
13144,stundeumerächnig
13145,vorrang
13146,plätz
13147,exkursion
13148,lert
13149,vorlesige
13150,limitiert
13151,beendet
13152,singstar
13153,kan
13154,vorsteua
13155,spätischtens
13156,THEGAME
13157,gwschänzt
13158,sportstung
13159,gkouft
13160,kollegine
13161,pause
13162,spius
13163,relatives
13164,mathematisches
13165,drane
13166,besiege
13167,eh:h
13168,karte
13169,komliziert
13170,grundsätzlich
13171,abzlege
13172,insgesamt
13173,lohnts
13174,müessts
13175,Guat
13176,hoffa
13177,füfaviarzig
13178,fömer
13179,studiaren
13180,werendem
13181,prüafiga
13182,hauptfach
13183,nebafach
13184,sozega
13185,kredits
13186,vum
13187,zglicha
13188,werda
13189,kunnt
13190,jaah
13191,irgendswia
13192,eigendli
13193,feria
13194,coolers
13195,ergeh
13196,gsundheitsprävention
13197,leita
13198,zcoolsta
13199,wieter
13200,forscha
13201,hendr
13202,eba
13203,fornäherigsmethoden
13204,mitma
13205,interesiart
13206,hinadri
13207,dura
13208,gmoglet
13209,alna
13210,muanäher
13211,biespiel
13212,bruchnäher
13213,kais
13214,statisches
13215,verfahra
13216,uswerta
13217,statistisches
13218,öpert
13219,-und
13220,gsuacht
13221,-das
13222,kanäher
13223,machend
13224,usbildig
13225,könntisch
13226,nebajab
13227,vollzit
13228,beschäftigt
13229,näheraffa
13230,machnäher
13231,henäher
13232,näherluss
13233,uswedig
13234,lerna
13235,sozial
13236,sozialwüssanäherafta
13237,waisi
13238,grossa
13239,näherwirig
13240,berndütnäher
13241,mue
13242,hochdütnäher
13243,näherwiz
13244,uggwachsa
13245,zamerika
13246,ufgwachsa
13247,näherwizerdütnäher
13248,dütnäher
13249,fufzehn
13250,zehn
13251,zruck
13252,wella
13253,dfamilia
13254,miar
13255,purahof
13256,döta
13257,vrkaufa
13258,könna
13259,kantonspitol
13260,kriagt
13261,graubünda
13262,erge
13263,gfunda
13264,passend
13265,sid
13266,Bern
13267,usserhalb
13268,laupa
13269,vur
13270,-du
13271,pendlisch
13272,amel
13273,nähereisse
13274,zthun
13275,20
13276,guati
13277,verbindiga
13278,fiarzig
13279,belp
13280,nochem
13281,morga
13282,früa
13283,ganga
13284,unterem
13285,näherloss
13286,rothus
13287,näherön
13288,wohni
13289,bündner
13290,vorcher
13291,drzua
13292,zbümpliz
13293,endera
13294,fuasball
13295,studiart
13296,geographie
13297,kriaga
13298,stipendia
13299,kriagemer
13300,sitpendia
13301,zga
13302,muasi
13303,zahla
13304,gohn
13305,kanni
13306,kompensiara
13307,sus
13308,wohna
13309,hai
13310,wuchanend
13311,gail
13312,eltera
13313,bruader
13314,elteri
13315,diar
13316,vrzellt
13317,manäherinabau
13318,engineur
13319,näherafft
13320,hamilton
13321,helt
13322,schöster
13323,phsyioterapeutin
13324,zbasel
13325,jüngsti
13326,studiara
13327,eura
13328,liablings
13329,unternäheried
13330,denna
13331,meista
13332,lernnäher
13333,dracha
13334,näherlimm
13335,müand
13336,programmiara
13337,vrnäherlüssliga
13338,-ok
13339,mainnäher
13340,nüma
13341,öpa
13342,hälfti
13343,gloffa
13344,unterhalte
13345,studiarend
13346,pflicht
13347,vorlesiga
13348,bsuacha
13349,podcast
13350,fst
13351,näherisst
13352,denknäher
13353,hanni
13354,fornäherigsmethoda
13355,nohola
13356,gnuag
13357,wianachta
13358,prüafig
13359,credit
13360,konzentriari
13361,zfornäherigsmethoda
13362,zemma
13363,wias
13364,zersta
13365,vilicht
13366,tüands
13367,lockerer
13368,bewerta
13369,ua
13370,-uua
13371,fangnäher
13372,noher
13373,vol
13374,drhinter
13375,guats
13376,essa
13377,guatsli
13378,hmmm
13379,tüander
13380,ski
13381,fahra
13382,snownoarda
13383,:cool
13384,skigfahra
13385,kanis
13386,tourist
13387,stembögali
13388,gel
13389,segemr
13390,gföhrlich
13391,dhänd
13392,keijnäher
13393,brecha
13394,dusa
13395,näherneller
13396,ringer
13397,näherwiriger
13398,skifahra
13399,stoh
13400,stembögala
13401,kürvli
13402,tourawucha
13403,nähernee
13404,schoa
13405,sgtaad
13406,tourena
13407,credits
13408,hez
13409,kriagnäher
13410,muas
13411,wais
13412,müassa
13413,wetter
13414,gregnet
13415,dkletterhalla
13416,klettera
13417,toura
13418,imna
13419,kenna
13420,excursiona
13421,gsellnäheraftlich
13422,praktischa
13423,sacha
13424,mitanand
13425,aurecht
13426,glaube
13427,afanga
13428,gama
13429,ihna
13430,reda
13431,forga
13432,zeigen
13433,demfall
13434,tüand
13435,würnäher
13436,zneuia
13437,hans
13438,sona
13439,segend
13440,multiplayer
13441,bearbeitig
13442,anäher
13443,geg
13444,bots
13445,vrtrieb
13446,gsehnäher
13447,bewegend
13448,wua
13449,tanza
13450,grünäher
13451,ton
13452,lag
13453,janu
13454,singa
13455,ohra
13456,müese
13457,muasa
13458,eins
13459,dikutiara
13460,goh
13461,imer
13462,karta
13463,ufdecke
13464,maunäher
13465,rechna
13466,kennendr
13467,tichu
13468,gera
13469,janöff
13470,letnäherta
13471,tihu
13472,kollega
13473,strategisch
13474,spielnäher
13475,palti
13476,denka
13477,koleg
13478,gseithet
13479,teili
13480,zuafällig
13481,rohstoff
13482,strossa
13483,zwünähera
13484,dena
13485,baua
13486,ufstella
13487,wieterhin
13488,derb
13489,basketball
13490,früaner
13491,tchutet
13492,zameria
13493,einazwenzg
13494,ufganga
13495,sportarta
13496,sporarta
13497,banausa
13498,bibringa
13499,gnäherafft
13500,eigentlisch
13501,gfalla
13502,abgnäherlossa
13503,gymi
13504,gat
13505,näherlechter
13506,dreiahalber
13507,füfahalber
13508,übersetza
13509,vrhängnis
13510,worda
13511,fremd
13512,sproch
13513,ihs
13514,speziell
13515,outos
13516,freizyt:
13517,schuuu
13518,[nidd
13519,aus]
13520,hmhmhmhm
13521,fluch
13522,karibik:
13523,chinoding
13524,zombieland:
13525,nachegluegt
13526,chi(.)
13527,usechöme
13528,aute:
13529,es:
13530,em:
13531,dealet
13532,weisch:
13533,äbe:
13534,irgenddwo
13535,dvd:
13536,isch:
13537,nidd
13538,NETFLIX
13539,weiss:
13540,nöist
13541,minid
13542,dvd
13543,irgendeinidsch
13544,hanid
13545,[:weisch
13546,tentakle
13547,gschisse
13548,krake
13549,schiff:
13550,schö-
13551,schön:
13552,nachenang
13553,nidce
13554,[:
13555,insgesamt:
13556,[:se]
13557,binid
13558,serietyp
13559,ha:
13560,prison
13561,break
13562,nä:
13563,nähä:
13564,:aso
13565,nidckel(.)
13566,mit:
13567,pfiu
13568,gseh:
13569,vorgschlage
13570,NETFLIX:
13571,oder:
13572,mhm:
13573,rtl
13574,[mean:
13575,ohnid
13576,kim
13577,:scho
13578,zeichetrick
13579,richtige:
13580,äuä:
13581,ah:
13582,[aber:]
13583,[nähä]
13584,:krass
13585,nähä
13586,sonidc
13587,tv
13588,i:
13589,schuutte
13590,nati
13591,wükch:
13592,:wäg
13593,:vor
13594,nöie:
13595,mitbechunnsch
13596,bispiu:
13597,gäbig:
13598,wès:
13599,boygroup
13600,genau:
13601,gha:
13602,musigvideo
13603,YOUTUBE
13604,avilech
13605,:hä
13606,cheggi
13607,erkenne:
13608,bärntor
13609,het:
13610,längeri
13611,itz:
13612,wüss
13613,altstadt
13614,aargouerstaude
13615,düregeit
13616,d:
13617,fridhof
13618,när:
13619,gitarre
13620,ingdeinidsch
13621,schüeler:
13622,wenidger
13623,itunes
13624,familieabo
13625,spotify:
13626,spotify
13627,checket
13628,hanids
13629,compi
13630,was:
13631,eifach:
13632,irgendeinidsch:
13633,juckts
13634,accounts
13635,liga
13636,:nähä
13637,am:
13638,dürespände
13639,riesespände
13640,hie:
13641,wieder:
13642,benachrichtigung
13643,aktiviert
13644,sp
13645,nidd:
13646,cod
13647,:mh
13648,jaja:
13649,acheglade:
13650,witergspiut
13651,playstation:
13652,:bisch
13653,STIMA
13654,nümm:
13655,CSGO
13656,CSGO:
13657,römerspieli:
13658,dès:
13659,auem:
13660,grafik
13661,inezoome
13662,truppe:
13663,easy:
13664,[scho
13665,nümm:]
13666,:z
13667,geil:
13668,chinese
13669,auso:
13670,gnidesse
13671,gäu:
13672,[vermissi]
13673,vermissischs
13674,aso:
13675,vermisses
13676,wenid
13677,softwareupdates
13678,[hm]
13679,topmodern
13680,wèsch
13681,APPLEsite
13682,internet:
13683,kaufen
13684,tuenid
13685,krassiste
13686,usrüste
13687,choufes
13688,aber:
13689,imac
13690,chranzi
13691,chrankiste
13692,15`000
13693,dèsch:
13694,uswähle:
13695,gross:
13696,iboue
13697,spicher
13698,display
13699,retinadisplay:
13700,ineläse
13701,bowle:
13702,chumm
13703,nume:
13704,wüsse:
13705,irgenddöppis
13706,rä
13707,bowlingchugle
13708,achegsch:
13709,gworfe
13710,scho:
13711,nachenang:
13712,drall
13713,kurve
13714,strike:
13715,nidmmt
13716,:steit
13717,zägg
13718,freizyt
13719,finidto
13720,:eh
13721,biudèschirmzyt
13722,handy:
13723,ungerwägs:
13724,schniede
13725,ehrlech:
13726,:wäh
13727,:dèsch
13728,:nächr
13729,nächr
13730,winer
13731,nächer:
13732,spiu]
13733,tiger
13734,agriffe
13735,safari
13736,tonne
13737,140
13738,hundertvierzg
13739,videos:
13740,unge:
13741,reactionvideos
13742,mängisch:
13743,JULIEN
13744,BAM
13745,sinid
13746,vedio
13747,musigvideos
13748,chranki
13749,reaction
13750,BAMS
13751,märchen
13752,asozial
13753,fiumniveau
13754,:freizyt
13755,he]
13756,ZLATAN
13757,AC
13758,MILAN
13759,-]
13760,LA
13761,GALAXY
13762,:tz
13763,champions
13764,league:
13765,JUVE
13766,ZLAGA
13767,RONALDO
13768,botte
13769,schlächt:
13770,chönne:
13771,[haut:]
13772,angere:
13773,MSL
13774,:genau
13775,glänzt
13776,baseball
13777,zlatan
13778,PIRLO
13779,ANDREA:
13780,[het
13781,ne]
13782,:]
13783,GRIEZMANN
13784,[:eif]
13785,muettersprach
13786,übersetzt
13787,ungertitu:
13788,ungertitu
13789,vori:
13790,hockey
13791,tifig
13792,èds
13793,kollege:
13794,programm:
13795,aschiisse
13796,:eifach
13797,scheiss:
13798,ZÜRI
13799,:nä
13800,:aute
13801,:okay
13802,aube:
13803,wartisch
13804,SNAP
13805,bi:
13806,tote
13807,hose:
13808,untersee
13809,downtown
13810,account
13811,wonid
13812,fernsehübertragig
13813,livestreams
13814,ufepushe
13815,sunntiaabe
13816,football:
13817,veröff
13818,verfüegbar
13819,FACEBOOK:
13820,livestream
13821,wei:
13822,eigentlcih
13823,TWITCH
13824,schwizerteam
13825,europäischs
13826,nachrichte:
13827,[europä-
13828,vierzähjährige
13829,FORTNITE:
13830,turnier
13831,wäutmeisterschafte:
13832,irgendwie:
13833,irgedwie
13834,wi:
13835,FIFA
13836,esports
13837,fragsch
13838,[weisch]
13839,:ke
13840,weird
13841,sports
13842,olympisch
13843,olympisch:
13844,sportarte
13845,angers:
13846,schw
13847,stucki
13848,olympiasieger
13849,:reise
13850,reise:
13851,viu:
13852,NEW
13853,YORK
13854,florida
13855,la:
13856,camper
13857,teilsroute:
13858,moskou
13859,ROM
13860,LONDON
13861,grössers
13862,si:
13863,moskau
